Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,00:17.6,Foul: Offensive,Rudy Gobert,P.J. Tucker,INC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2173,Gobert (UTA) is late to establish himself in a screening position in Tucker's (MIA) path and delivers contact on the screen.,0022100134
Q4,00:15.1,Turnover: Out of Bounds,Donovan Mitchell,Heat,INC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2174,Mitchell (UTA) regains possession after the dislodge by Lowry (MIA) and dribbles the ball on the baseline out of bounds before his gather.,0022100134
Q4,00:13,Foul: Personal,Bam Adebayo,Rudy Gobert,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2175,"Adebayo (MIA) reaches for the ball and marginal contact occurs as he brushes Gobert's (UTA) arm, which does not affect his ability to maintain full control of the ball before starting his upward shooting motion.",0022100134
Q4,00:12.3,Turnover: Traveling,Rudy Gobert,,INC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2176,Gobert (UTA) receives the ball and slides his pivot foot before his shot attempt.,0022100134
Q4,00:11.7,Turnover: 3 Second Violation,Rudy Gobert,Heat,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2177,Gobert (UTA) is in the lane for less than 3 seconds when he receives the pass and immediately dunks.,0022100134
Q4,00:11.7,Foul: Shooting,Caleb Martin,Rudy Gobert,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2177,Martin (MIA) makes clean ball contact during his block attempt on Gobert's (UTA) shot near the rim. ,0022100134
Q4,00:10.4,Foul: Personal,Mike Conley,Jimmy Butler,CC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2178,Conley (UTA) commits a take foul on Butler (MIA).,0022100134
Q4,00:10.3,Foul: Offensive,Bojan Bogdanovic,Bam Adebayo,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2179,"During the screen, Bogdanovic (UTA) slightly extends his arm outside of his frame and marginal contact occurs with Adebayo (MIA), which does not affect his ability to maintain his legal guarding position. ",0022100134
Q4,00:09.9,Foul: Shooting,Jimmy Butler,Donovan Mitchell,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2180,Butler (MIA) legally contests Mitchell's (UTA) jump shot attempt.,0022100134
Q4,00:07.8,Foul: Loose Ball,Kyle Lowry,Joe Ingles,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2181,"During the rebound, Lowry (MIA) and Ingles (UTA) come together and incidental contact occurs as they pursue the loose ball.",0022100134
Q4,00:02.8,Foul: Personal,Mike Conley,Jimmy Butler,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100134&eventNum=2182,Conley (UTA) extends his arm out and brushes Butler's (MIA) arm when marginal contact occurs that does not affect his SQBR.,0022100134
Q4,01:56.5,Foul: Offensive,Nikola Vucevic,Seth Curry,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0022100135&eventNum=2215,Vucevic (CHI) firms up in his screening position in Curry's (PHI) path and absorbs the contact.,0022100135
