Period,Time,Call Type,Committing Player,Disadvantaged Player,Review Decision,Video,Comment,game_id
Q4,00:32.4,Foul: Personal,Eric Gordon,Bradley Beal,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2295,Gordon (HOU) maintains a legal guarding position as he defends Beal (WAS) and does not affect his SQBR.,21900061
Q4,00:13.9,Foul: Personal,Isaiah Thomas,P.J. Tucker,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2296,Thomas (WAS) commits a take foul on Tucker (HOU).,21900061
Q4,00:07.7,Foul: Shooting,P.J. Tucker,Bradley Beal,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2297,"Replay review of the foul called on Tucker (HOU) pursuant to a coach's challenge was deemed unsuccessful.  Tucker (HOU) does not maintain a legal guarding position and makes contact to Beal's (WAS) arm, which affects his upward shooting motion.",21900061
Q4,00:02.4,Foul: Shooting,Isaac Bonga,James Harden,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2298,Bonga (WAS) makes contact to the body of Harden (HOU) during his shooting motion that affects his driving shot attempt.,21900061
Q4,00:00.8,Foul: Personal,James Harden,Rui Hachimura,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900061&eventNum=2299,Harden (HOU) makes incidental contact with Hachimura (WAS) after he loses possession of the ball.,21900061
Q4,01:56.1,Foul: Personal,Nerlens Noel,Hassan Whiteside,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2180,Noel (OKC) and Whiteside (POR) engage and disengage on the perimeter.,21900062
Q4,01:56.1,Foul: Offensive,Hassan Whiteside,Dennis Schroder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2180,Whiteside (POR) firms up in a screening position in Schroder's (OKC) path.,21900062
Q4,01:47.2,Foul: Personal,Anthony Tolliver,Chris Paul,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2181,Tolliver (POR) makes contact with Paul (OKC) as he retrieves the pass and affects his SQBR.,21900062
Q4,01:31.9,Foul: Personal,Danilo Gallinari,Rodney Hood,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2182,"Gallinari (OKC) makes marginal contact to Hood's (POR) body during his drive, while Noel (OKC) maintains a legal guarding position and absorbs contact.",21900062
Q4,01:29.0,Turnover: Traveling,Rodney Hood,Nerlens Noel,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2183,"At the end of Hood's (POR) drive, the ball goes off of Noel's (OKC) leg and Hood legally recovers the ball and passes.",21900062
Q4,00:54.6,Foul: Shooting,Dennis Schroder,Damian Lillard,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2184,"Lillard (POR) draws Schroder (OKC) into the air, but Schroder jumps to the side of Lillard and lands in a legal guarding position before Lillard initiates contact on the jump shot attempt.",21900062
Q4,00:52.0,Turnover: 24 Second Violation,Trail Blazers,Thunder,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2185,Lillard's (POR) shot attempt does not make contact with the rim prior to the expiration of the shot clock.,21900062
Q4,00:45.9,Foul: Offensive,Anthony Tolliver,Dennis Schroder,CNC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2186,Tolliver (POR) sets the screen in Schroder's (OKC) path and does not deliver contact.,21900062
Q4,00:30.3,Foul: Offensive,Hamidou Diallo,Anthony Tolliver,INC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2187,Diallo (OKC) turns his body and delivers contact to Tolliver (POR) as he sets the screen.,21900062
Q4,00:22.3,Foul: Personal,Shai Gilgeous-Alexander,CJ McCollum,CC,http://official.nba.com/last-two-minute-report/?gameNo=0021900062&eventNum=2188,Gilgeous-Alexander (OKC) commits a take foul on McCollum (POR).,21900062
